cost_id,warehouse_id,period_start,orders_count,cost_category,amount_usd,region,currency,cost_per_order_usd,budget_usd,variance_usd,overhead_usd
CST-000000248,WH-00018,2025-06-01,120,fuel,395.23,EMEA,USD,3.2936,454.87,-59.64,28.32
CST-000000249,WH-00002,2025-02-01,142,fuel,4116.44,EMEA,USD,28.989,4047.76,68.68,404.09
CST-000000250,WH-00014,2025-07-01,201,fuel,15223.07,EMEA,USD,75.7367,17961.33,-2738.26,1419.27
CST-000000251,WH-00006,2025-01-01,99,fuel,505.7,EMEA,USD,5.1081,436.82,68.88,33.71
CST-000000252,WH-00024,2025-12-01,246,fuel,1315.34,APAC,USD,5.3469,1296.91,18.43,75.61
CST-000000253,WH-00016,2025-02-01,153,fuel,622.88,APAC,USD,4.0711,660.09,-37.21,68.62
CST-000000254,WH-00003,2025-01-01,114,fuel,362.35,LATAM,USD,3.1785,359.64,2.71,40.57
CST-000000255,WH-00025,2025-01-01,69,fuel,2424.53,EMEA,USD,35.1381,2547.35,-122.82,130.29
CST-000000256,WH-00020,2025-04-01,182,fuel,1103.94,APAC,USD,6.0656,1023.94,80.0,98.26
CST-000000257,WH-00003,2025-04-01,118,fuel,458.83,LATAM,USD,3.8884,454.47,4.36,42.96
CST-000000258,WH-00005,2025-04-01,117,fuel,2397.38,EMEA,USD,20.4904,2617.44,-220.06,265.08
CST-000000259,WH-00017,2025-11-01,112,fuel,878.13,NA,USD,7.8404,1014.36,-136.23,67.94
CST-000000260,WH-00004,2025-04-01,97,fuel,751.97,EMEA,USD,7.7523,862.75,-110.78,74.88
CST-000000261,WH-00017,2025-06-01,92,fuel,683.59,NA,USD,7.4303,776.36,-92.77,65.8
CST-000000262,WH-00018,2025-03-01,134,fuel,529.5,EMEA,USD,3.9515,507.6,21.9,56.53
CST-000000263,WH-00022,2025-09-01,176,fuel,1436.92,NA,USD,8.1643,1525.55,-88.63,79.13
CST-000000264,WH-00003,2025-05-01,104,fuel,295.06,LATAM,USD,2.8371,302.54,-7.48,19.49
CST-000000265,WH-00001,2025-07-01,138,fuel,2118.72,EMEA,USD,15.353,2502.46,-383.74,182.73
CST-000000266,WH-00025,2025-03-01,89,fuel,1248.68,EMEA,USD,14.0301,1383.49,-134.81,
CST-000000267,WH-00015,2025-09-01,137,fuel,584.89,APAC,USD,4.2693,652.72,-67.83,41.32
CST-000000268,WH-00004,2025-02-01,77,fuel,1983.72,EMEA,USD,25.7626,1708.83,274.89,66.24
CST-000000269,WH-00004,2025-01-01,101,fuel,1903.59,EMEA,USD,18.8474,1929.34,-25.75,207.58
CST-000000270,WH-00022,2025-02-01,123,fuel,1097.65,NA,USD,8.924,1275.0,-177.35,65.3
CST-000000271,WH-00011,2025-10-01,149,fuel,939.96,NA,USD,6.3085,1092.47,-152.51,87.41
CST-000000272,WH-00022,2025-01-01,134,fuel,1187.9,NA,USD,8.8649,1255.28,-67.38,78.96
CST-000000273,WH-00019,2025-09-01,134,fuel,516.53,APAC,USD,3.8547,561.4,-44.87,15.84
CST-000000274,WH-00010,2025-03-01,224,fuel,670.39,APAC,USD,2.9928,698.85,-28.46,69.76
CST-000000275,WH-00002,2025-08-01,158,fuel,7466.76,EMEA,USD,47.258,8499.67,-1032.91,591.32
CST-000000276,WH-00018,2025-04-01,124,fuel,445.08,EMEA,USD,3.5894,462.68,-17.6,23.91
CST-000000277,WH-00001,2025-02-01,99,fuel,593.66,EMEA,USD,5.9966,693.66,-100.0,23.5
CST-000000278,WH-00025,2025-04-01,103,fuel,1001.37,EMEA,USD,9.722,1067.5,-66.13,117.71
CST-000000279,WH-00019,2025-04-01,131,fuel,403.81,APAC,USD,3.0825,384.6,19.21,15.56
CST-000000280,WH-00017,2025-05-01,109,fuel,1171.55,NA,USD,10.7482,1087.88,83.67,99.67
CST-000000281,WH-00023,2025-03-01,161,fuel,698.63,LATAM,USD,4.3393,673.1,25.53,26.02
CST-000000282,WH-00022,2025-04-01,155,fuel,937.49,NA,USD,6.0483,1074.69,-137.2,57.21
CST-000000283,WH-00004,2025-08-01,107,fuel,824.66,EMEA,USD,7.7071,733.13,91.53,36.91
CST-000000284,WH-00013,2025-09-01,142,fuel,781.76,APAC,USD,5.5054,810.29,-28.53,89.21
CST-000000285,WH-00019,2025-03-01,130,fuel,413.52,APAC,USD,3.1809,366.52,47.0,30.59
CST-000000286,WH-00007,2025-08-01,99,fuel,1321.5,EMEA,USD,13.3485,1423.93,-102.43,73.68
CST-000000287,WH-00025,2025-12-01,130,fuel,1461.02,EMEA,USD,11.2386,1331.46,129.56,77.32
CST-000000288,WH-00001,2025-09-01,122,fuel,2204.13,EMEA,USD,18.0666,2173.16,30.97,155.51
CST-000000289,WH-00021,2025-08-01,74,fuel,4175.92,EMEA,USD,56.4314,4268.58,-92.66,436.79
CST-000000290,WH-00004,2025-06-01,99,fuel,848.42,EMEA,USD,8.5699,872.22,-23.8,47.49
CST-000000291,WH-00015,2025-02-01,98,fuel,468.51,APAC,USD,4.7807,513.13,-44.62,37.26
CST-000000292,WH-00015,2025-08-01,132,fuel,425.37,APAC,USD,3.2225,469.56,-44.19,45.77
CST-000000293,WH-00021,2025-07-01,80,fuel,997.37,EMEA,USD,12.4671,1059.15,-61.78,68.31
CST-000000294,WH-00021,2025-02-01,50,fuel,1627.46,EMEA,USD,32.5492,1857.77,-230.31,113.13
CST-000000295,WH-00021,2025-09-01,98,fuel,1062.91,EMEA,USD,10.846,1157.84,-94.93,83.77
CST-000000296,WH-00021,2025-04-01,83,fuel,1836.04,EMEA,USD,22.121,1727.66,108.38,75.14
CST-000000297,WH-00021,2025-05-01,91,fuel,3800.46,EMEA,USD,41.7633,4064.82,-264.36,413.01
CST-000000298,WH-00025,2025-08-01,77,fuel,903.92,EMEA,USD,11.7392,1000.61,-96.69,72.33
CST-000000299,WH-00017,2025-09-01,98,fuel,959.96,NA,USD,9.7955,965.86,-5.9,67.32
CST-000000300,WH-00025,2025-02-01,59,fuel,721.59,EMEA,USD,12.2303,780.76,-59.17,80.35
CST-000000301,WH-00016,2025-11-01,282,labour,8203.66,APAC,USD,29.091,8240.3,-36.64,849.81
CST-000000302,WH-00004,2025-05-01,132,labour,10080.3,EMEA,USD,76.3659,10980.68,-900.38,880.67
CST-000000303,WH-00020,2025-08-01,181,labour,6232.54,APAC,USD,34.4339,7034.7,-802.16,436.56
CST-000000304,WH-00005,2025-10-01,187,labour,7617.71,EMEA,USD,40.7364,7604.73,12.98,676.59
CST-000000305,WH-00010,2025-09-01,236,labour,5879.14,APAC,USD,24.9116,6897.78,-1018.64,635.83
CST-000000306,WH-00025,2025-11-01,126,labour,15230.19,EMEA,USD,120.8745,13412.04,1818.15,782.63
CST-000000307,WH-00012,2025-09-01,251,labour,14401.89,EMEA,USD,57.378,16546.1,-2144.21,1412.47
CST-000000308,WH-00001,2025-04-01,123,labour,7970.37,EMEA,USD,64.7998,9093.1,-1122.73,945.74
CST-000000309,WH-00009,2025-08-01,221,labour,27914.96,EMEA,USD,126.312,25237.4,2677.56,
CST-000000310,WH-00007,2025-12-01,157,labour,11380.27,EMEA,USD,72.4858,11458.33,-78.06,851.95
CST-000000311,WH-00022,2025-05-01,194,labour,7177.16,NA,USD,36.9957,7943.85,-766.69,800.84
CST-000000312,WH-00002,2025-03-01,194,labour,36161.43,EMEA,USD,186.3991,36315.51,-154.08,3541.53
CST-000000313,WH-00024,2025-07-01,173,labour,7142.83,APAC,USD,41.288,7463.24,-320.41,851.26
CST-000000314,WH-00010,2025-07-01,211,labour,4967.46,APAC,USD,23.5425,4363.37,604.09,283.79
CST-000000315,WH-00012,2025-02-01,199,labour,14389.52,EMEA,USD,72.3091,16920.31,-2530.79,852.42
CST-000000316,WH-00017,2025-04-01,102,labour,4545.06,NA,USD,44.5594,4689.51,-144.45,477.7
CST-000000317,WH-00005,2025-05-01,158,labour,6336.74,EMEA,USD,40.1059,7393.79,-1057.05,690.44
CST-000000318,WH-00019,2025-05-01,168,labour,5069.98,APAC,USD,30.1785,5321.74,-251.76,378.99
CST-000000319,WH-00017,2025-08-01,100,labour,5430.98,NA,USD,54.3098,5499.51,-68.53,274.31
CST-000000320,WH-00012,2025-01-01,257,labour,10309.62,EMEA,USD,40.1153,11064.97,-755.35,837.47
CST-000000321,WH-00013,2025-11-01,193,labour,7736.27,APAC,USD,40.0843,8202.69,-466.42,
CST-000000322,WH-00009,2025-01-01,232,labour,45160.19,EMEA,USD,194.656,47372.24,-2212.05,2570.28
CST-000000323,WH-00009,2025-02-01,200,labour,30430.85,EMEA,USD,152.1542,34131.55,-3700.7,2084.67
CST-000000324,WH-00023,2025-12-01,243,labour,4922.28,LATAM,USD,20.2563,4571.54,350.74,311.79
CST-000000325,WH-00017,2025-07-01,98,labour,4739.2,NA,USD,48.3592,4564.34,174.86,473.12
CST-000000326,WH-00008,2025-08-01,278,labour,11321.34,EMEA,USD,40.7242,10657.45,663.89,523.29
CST-000000327,WH-00007,2025-06-01,98,labour,3751.26,EMEA,USD,38.2782,3418.25,333.01,442.56
CST-000000328,WH-00009,2025-07-01,263,labour,39939.22,EMEA,USD,151.8602,47128.06,-7188.84,2380.25
CST-000000329,WH-00010,2025-05-01,245,labour,5643.4,APAC,USD,23.0343,5007.6,635.8,418.12
CST-000000330,WH-00025,2025-06-01,103,labour,10452.64,EMEA,USD,101.4819,10816.22,-363.58,389.18
CST-000000331,WH-00013,2025-06-01,124,labour,5408.4,APAC,USD,43.6161,4826.77,581.63,414.4
CST-000000332,WH-00016,2025-04-01,174,labour,5898.99,APAC,USD,33.9022,7008.76,-1109.77,629.33
CST-000000333,WH-00002,2025-05-01,203,labour,59300.11,EMEA,USD,292.1188,60885.11,-1585.0,6325.61
CST-000000334,WH-00019,2025-11-01,205,labour,5326.48,APAC,USD,25.9828,4902.13,424.35,424.34
CST-000000335,WH-00015,2025-05-01,130,labour,4692.11,APAC,USD,36.0932,4224.07,468.04,428.88
CST-000000336,WH-00018,2025-09-01,140,labour,6220.82,EMEA,USD,44.4344,5895.64,325.18,668.6
CST-000000337,WH-00008,2025-03-01,255,labour,10947.62,EMEA,USD,42.9318,9485.65,1461.97,423.84
CST-000000338,WH-00004,2025-07-01,129,labour,13024.83,EMEA,USD,100.9677,12554.3,470.53,1400.69
CST-000000339,WH-00014,2025-08-01,227,labour,110916.38,EMEA,USD,488.6184,107556.34,3360.04,9405.49
CST-000000340,WH-00022,2025-10-01,202,labour,8405.17,NA,USD,41.6098,8884.56,-479.39,749.76
CST-000000341,WH-00008,2025-01-01,271,labour,17236.58,EMEA,USD,63.6036,20306.86,-3070.28,1614.92
CST-000000342,WH-00009,2025-03-01,219,labour,32661.44,EMEA,USD,149.139,36758.02,-4096.58,2957.67
CST-000000343,WH-00007,2025-05-01,118,labour,9840.4,EMEA,USD,83.3932,10795.56,-955.16,779.21
CST-000000344,WH-00014,2025-02-01,167,labour,78077.9,EMEA,USD,467.5323,76460.56,1617.34,7427.12
CST-000000345,WH-00018,2025-05-01,132,labour,6035.87,EMEA,USD,45.7263,6087.38,-51.51,512.61
CST-000000346,WH-00001,2025-06-01,144,labour,5379.81,EMEA,USD,37.3598,5239.91,139.9,291.46
CST-000000347,WH-00008,2025-11-01,367,labour,31114.28,EMEA,USD,84.7801,29645.66,1468.62,3422.78
CST-000000348,WH-00010,2025-04-01,221,labour,5703.42,APAC,USD,25.8073,5808.71,-105.29,234.82
CST-000000349,WH-00006,2025-10-01,133,labour,6628.71,EMEA,USD,49.8399,7245.16,-616.45,564.27
CST-000000350,WH-00013,2025-12-01,201,labour,9118.35,APAC,USD,45.3649,10043.22,-924.87,718.83
CST-000000351,WH-00012,2025-11-01,335,labour,17399.21,EMEA,USD,51.9379,17183.19,216.02,827.13
CST-000000352,WH-00005,2025-07-01,121,labour,11746.13,EMEA,USD,97.0755,13693.48,-1947.35,753.11
CST-000000353,WH-00014,2025-11-01,282,labour,150624.84,EMEA,USD,534.1306,130220.42,20404.42,
CST-000000354,WH-00003,2025-12-01,188,labour,3843.26,LATAM,USD,20.4429,3842.17,1.09,324.45
CST-000000355,WH-00013,2025-05-01,147,labour,5834.78,APAC,USD,39.6924,5357.75,477.03,250.67
CST-000000356,WH-00002,2025-04-01,176,labour,36545.8,EMEA,USD,207.6466,42203.55,-5657.75,4169.0
CST-000000357,WH-00007,2025-11-01,132,labour,5831.78,EMEA,USD,44.1802,5777.2,54.58,623.06
CST-000000358,WH-00024,2025-01-01,134,labour,5501.66,APAC,USD,41.0572,6187.2,-685.54,366.88
CST-000000359,WH-00001,2025-12-01,210,labour,9632.17,EMEA,USD,45.8675,8380.06,1252.11,937.92
CST-000000360,WH-00009,2025-10-01,253,labour,26767.69,EMEA,USD,105.8011,30369.93,-3602.24,3134.99
CST-000000361,WH-00011,2025-05-01,127,labour,5723.96,NA,USD,45.0706,4904.74,819.22,478.14
CST-000000362,WH-00002,2025-09-01,193,labour,50946.44,EMEA,USD,263.9712,57936.76,-6990.32,5748.66
CST-000000363,WH-00002,2025-07-01,166,labour,33719.94,EMEA,USD,203.1322,34937.35,-1217.41,1331.28
CST-000000364,WH-00014,2025-01-01,183,labour,107622.08,EMEA,USD,588.0988,127605.64,-19983.56,3896.76
CST-000000365,WH-00007,2025-09-01,104,labour,8842.63,EMEA,USD,85.0253,7638.04,1204.59,518.82
CST-000000366,WH-00010,2025-10-01,252,labour,5973.26,APAC,USD,23.7034,5772.77,200.49,395.23
CST-000000367,WH-00008,2025-12-01,374,labour,18422.33,EMEA,USD,49.2576,16605.88,1816.45,1236.54
CST-000000368,WH-00015,2025-12-01,174,labour,6642.31,APAC,USD,38.1742,6313.65,328.66,769.28
CST-000000369,WH-00025,2025-09-01,91,labour,6205.6,EMEA,USD,68.1934,7057.09,-851.49,
CST-000000370,WH-00004,2025-11-01,172,labour,10066.38,EMEA,USD,58.5255,8865.95,1200.43,614.98
CST-000000371,WH-00016,2025-12-01,311,labour,10452.96,APAC,USD,33.6108,9362.38,1090.58,748.31
CST-000000372,WH-00023,2025-09-01,180,labour,3425.41,LATAM,USD,19.0301,3190.21,235.2,274.09
CST-000000373,WH-00024,2025-11-01,212,labour,8211.32,APAC,USD,38.7326,8013.56,197.76,843.88
CST-000000374,WH-00012,2025-10-01,282,labour,16571.82,EMEA,USD,58.7653,17385.21,-813.39,1583.77
CST-000000375,WH-00024,2025-09-01,178,labour,7318.52,APAC,USD,41.1153,7816.36,-497.84,386.87
CST-000000376,WH-00023,2025-05-01,191,labour,3817.1,LATAM,USD,19.9848,3586.97,230.13,326.48
CST-000000377,WH-00009,2025-04-01,230,labour,32263.65,EMEA,USD,140.2767,31972.69,290.96,1278.07
CST-000000378,WH-00023,2025-08-01,173,labour,3716.84,LATAM,USD,21.4846,3463.17,253.67,230.0
CST-000000379,WH-00002,2025-11-01,260,labour,48343.13,EMEA,USD,185.9351,45138.78,3204.35,3048.28
CST-000000380,WH-00016,2025-07-01,190,labour,5961.76,APAC,USD,31.3777,5127.38,834.38,473.13
CST-000000381,WH-00023,2025-01-01,175,labour,3915.07,LATAM,USD,22.3718,4113.07,-198.0,296.27
CST-000000382,WH-00020,2025-03-01,178,labour,7152.1,APAC,USD,40.1803,8318.02,-1165.92,848.74
CST-000000383,WH-00011,2025-06-01,139,labour,6521.18,NA,USD,46.915,6708.17,-186.99,338.07
CST-000000384,WH-00017,2025-02-01,73,labour,3474.17,NA,USD,47.5914,2965.73,508.44,166.85
CST-000000385,WH-00022,2025-07-01,159,labour,5920.77,NA,USD,37.2375,5675.4,245.37,500.31
CST-000000386,WH-00021,2025-10-01,91,labour,14378.65,EMEA,USD,158.0071,16898.79,-2520.14,1205.66
CST-000000387,WH-00009,2025-06-01,251,labour,32048.18,EMEA,USD,127.682,37341.85,-5293.67,1269.42
CST-000000388,WH-00021,2025-11-01,101,labour,5306.71,EMEA,USD,52.5417,5121.03,185.68,367.59
CST-000000389,WH-00006,2025-08-01,120,labour,11548.48,EMEA,USD,96.2373,12842.63,-1294.15,465.4
CST-000000390,WH-00020,2025-11-01,241,labour,9569.31,APAC,USD,39.7067,9915.01,-345.7,393.75
CST-000000391,WH-00023,2025-02-01,169,labour,3445.5,LATAM,USD,20.3876,3677.78,-232.28,112.48
CST-000000392,WH-00015,2025-07-01,141,labour,4691.15,APAC,USD,33.2706,4475.84,215.31,
CST-000000393,WH-00014,2025-12-01,281,labour,127305.05,EMEA,USD,453.0429,138669.26,-11364.21,4837.46
CST-000000394,WH-00011,2025-03-01,134,labour,6548.69,NA,USD,48.8708,7007.88,-459.19,306.89
CST-000000395,WH-00024,2025-02-01,129,labour,5551.59,APAC,USD,43.0356,5877.37,-325.78,242.72
CST-000000396,WH-00018,2025-07-01,120,labour,5674.3,EMEA,USD,47.2858,5242.95,431.35,249.34
CST-000000397,WH-00019,2025-12-01,195,labour,5478.74,APAC,USD,28.0961,6387.13,-908.39,337.44
CST-000000398,WH-00020,2025-12-01,254,labour,9304.59,APAC,USD,36.6322,8447.2,857.39,982.5
CST-000000399,WH-00024,2025-05-01,193,labour,7698.56,APAC,USD,39.8889,9091.05,-1392.49,502.29
CST-000000400,WH-00010,2025-06-01,231,labour,5321.23,APAC,USD,23.0356,5393.44,-72.21,532.31
CST-000000401,WH-00010,2025-11-01,322,labour,7587.53,APAC,USD,23.5638,8219.81,-632.28,642.03
CST-000000402,WH-00008,2025-10-01,322,labour,24051.32,EMEA,USD,74.6935,22143.91,1907.41,2698.8
CST-000000403,WH-00018,2025-11-01,197,labour,8865.51,EMEA,USD,45.0026,7697.1,1168.41,544.35
CST-000000404,WH-00024,2025-10-01,206,labour,8212.37,APAC,USD,39.8659,7280.76,931.61,746.67
CST-000000405,WH-00004,2025-03-01,100,labour,9717.78,EMEA,USD,97.1778,8266.66,1451.12,386.36
CST-000000406,WH-00007,2025-01-01,103,labour,5257.57,EMEA,USD,51.0444,4993.72,263.85,343.18
CST-000000407,WH-00005,2025-12-01,198,labour,10314.19,EMEA,USD,52.0919,9702.76,611.43,665.91
CST-000000408,WH-00008,2025-09-01,269,labour,14238.37,EMEA,USD,52.9307,16044.14,-1805.77,1225.42
CST-000000409,WH-00005,2025-01-01,122,labour,11288.2,EMEA,USD,92.5262,11894.78,-606.58,1040.67
CST-000000410,WH-00012,2025-12-01,333,labour,12991.64,EMEA,USD,39.0139,11239.97,1751.67,
CST-000000411,WH-00020,2025-01-01,150,labour,5858.43,APAC,USD,39.0562,5257.85,600.58,519.15
CST-000000412,WH-00021,2025-06-01,62,labour,3574.06,EMEA,USD,57.6461,3552.79,21.27,138.57
CST-000000413,WH-00012,2025-08-01,240,labour,16274.86,EMEA,USD,67.8119,18064.21,-1789.35,1462.25
CST-000000414,WH-00008,2025-06-01,246,labour,10518.62,EMEA,USD,42.7586,9803.72,714.9,517.92
CST-000000415,WH-00019,2025-10-01,179,labour,4913.82,APAC,USD,27.4515,4911.42,2.4,470.42
CST-000000416,WH-00015,2025-01-01,109,labour,3467.05,APAC,USD,31.8078,3062.88,404.17,404.85
CST-000000417,WH-00012,2025-03-01,240,labour,8391.19,EMEA,USD,34.9633,9448.62,-1057.43,820.08
CST-000000418,WH-00009,2025-05-01,259,labour,39777.83,EMEA,USD,153.5824,37480.98,2296.85,2905.82
CST-000000419,WH-00008,2025-07-01,281,labour,12021.39,EMEA,USD,42.7807,12384.8,-363.41,1239.41
CST-000000420,WH-00008,2025-05-01,305,labour,13969.58,EMEA,USD,45.8019,13892.68,76.9,931.26
CST-000000421,WH-00004,2025-12-01,160,labour,9471.53,EMEA,USD,59.1971,9325.79,145.74,
CST-000000422,WH-00006,2025-04-01,112,labour,10769.49,EMEA,USD,96.1562,11083.36,-313.87,869.63
CST-000000423,WH-00017,2025-01-01,89,labour,4856.36,NA,USD,54.5658,4220.4,635.96,184.95
CST-000000424,WH-00013,2025-03-01,118,labour,5194.09,APAC,USD,44.0177,4705.69,488.4,596.26
CST-000000425,WH-00024,2025-06-01,158,labour,6456.63,APAC,USD,40.8647,7008.11,-551.48,231.55
CST-000000426,WH-00023,2025-04-01,181,labour,3432.23,LATAM,USD,18.9626,3623.17,-190.94,173.55
CST-000000427,WH-00013,2025-07-01,128,labour,5952.08,APAC,USD,46.5006,6466.71,-514.63,216.74
CST-000000428,WH-00009,2025-12-01,326,labour,61780.71,EMEA,USD,189.5114,72054.22,-10273.51,2055.81
CST-000000429,WH-00023,2025-07-01,190,labour,3686.52,LATAM,USD,19.4027,3231.51,455.01,114.18
CST-000000430,WH-00008,2025-04-01,266,labour,10644.67,EMEA,USD,40.0176,9626.18,1018.49,549.41
CST-000000431,WH-00022,2025-03-01,158,labour,5840.44,NA,USD,36.9648,6816.27,-975.83,399.54
CST-000000432,WH-00003,2025-08-01,136,labour,3079.78,LATAM,USD,22.6454,2744.64,335.14,228.68
CST-000000433,WH-00002,2025-12-01,276,labour,55877.62,EMEA,USD,202.4551,60750.5,-4872.88,4013.63
CST-000000434,WH-00011,2025-01-01,107,labour,5063.23,NA,USD,47.3199,5016.28,46.95,235.01
CST-000000435,WH-00023,2025-10-01,220,labour,4846.03,LATAM,USD,22.0274,4422.1,423.93,470.71
CST-000000436,WH-00015,2025-03-01,123,labour,4265.79,APAC,USD,34.6812,4257.47,8.32,289.1
CST-000000437,WH-00016,2025-01-01,188,labour,5638.84,APAC,USD,29.9938,5657.84,-19.0,634.7
CST-000000438,WH-00012,2025-05-01,252,labour,13166.14,EMEA,USD,52.2466,11827.3,1338.84,900.46
CST-000000439,WH-00004,2025-10-01,135,labour,8127.43,EMEA,USD,60.2032,9539.26,-1411.83,680.56
CST-000000440,WH-00011,2025-08-01,124,labour,5677.92,NA,USD,45.7897,6162.61,-484.69,644.12
CST-000000441,WH-00020,2025-06-01,172,labour,6005.6,APAC,USD,34.9163,5222.4,783.2,401.38
CST-000000442,WH-00001,2025-11-01,203,labour,10257.66,EMEA,USD,50.5303,9930.44,327.22,899.65
CST-000000443,WH-00011,2025-07-01,130,labour,6677.3,NA,USD,51.3638,6773.14,-95.84,
CST-000000444,WH-00013,2025-02-01,99,labour,4507.92,APAC,USD,45.5345,4689.03,-181.11,222.22
CST-000000445,WH-00022,2025-08-01,155,labour,6309.16,NA,USD,40.7043,6682.35,-373.19,687.01
CST-000000446,WH-00003,2025-06-01,139,labour,2989.78,LATAM,USD,21.5092,2822.05,167.73,113.04
CST-000000447,WH-00003,2025-07-01,104,labour,2186.15,LATAM,USD,21.0207,2564.85,-378.7,83.0
CST-000000448,WH-00010,2025-01-01,229,labour,4840.22,APAC,USD,21.1363,5325.83,-485.61,501.89
CST-000000449,WH-00018,2025-01-01,138,labour,6126.2,EMEA,USD,44.3928,7177.11,-1050.91,627.89
CST-000000450,WH-00001,2025-10-01,167,labour,12429.21,EMEA,USD,74.4264,11927.39,501.82,1467.67
CST-000000451,WH-00006,2025-12-01,168,labour,11313.07,EMEA,USD,67.3397,9698.31,1614.76,582.4
CST-000000452,WH-00002,2025-06-01,196,labour,39614.28,EMEA,USD,202.1137,46445.03,-6830.75,
CST-000000453,WH-00016,2025-08-01,203,labour,6438.51,APAC,USD,31.7168,5541.95,896.56,430.6
CST-000000454,WH-00018,2025-08-01,143,labour,6004.81,EMEA,USD,41.9917,5121.1,883.71,715.65
CST-000000455,WH-00018,2025-12-01,201,labour,8630.54,EMEA,USD,42.938,10319.59,-1689.05,950.43
CST-000000456,WH-00012,2025-04-01,236,labour,17773.85,EMEA,USD,75.3129,17769.5,4.35,777.19
CST-000000457,WH-00007,2025-07-01,103,labour,6045.8,EMEA,USD,58.6971,6459.43,-413.63,466.0
CST-000000458,WH-00003,2025-10-01,109,labour,2391.25,LATAM,USD,21.9381,2577.62,-186.37,137.66
CST-000000459,WH-00022,2025-11-01,232,labour,8770.54,NA,USD,37.8041,8372.04,398.5,391.02
CST-000000460,WH-00009,2025-09-01,242,labour,37707.86,EMEA,USD,155.8176,37333.96,373.9,2596.3
CST-000000461,WH-00014,2025-04-01,222,labour,115502.86,EMEA,USD,520.2832,113272.11,2230.75,13453.39
CST-000000462,WH-00014,2025-06-01,212,labour,105771.1,EMEA,USD,498.9203,113196.44,-7425.34,9794.52
CST-000000463,WH-00001,2025-08-01,129,labour,11773.71,EMEA,USD,91.2691,13282.62,-1508.91,1154.44
CST-000000464,WH-00011,2025-04-01,130,labour,6164.6,NA,USD,47.42,5717.1,447.5,277.69
CST-000000465,WH-00006,2025-06-01,113,labour,8241.38,EMEA,USD,72.9326,8165.88,75.5,302.61
CST-000000466,WH-00002,2025-01-01,162,labour,33112.11,EMEA,USD,204.3957,33917.66,-805.55,3350.88
CST-000000467,WH-00016,2025-03-01,176,labour,5809.42,APAC,USD,33.0081,5774.9,34.52,554.65
CST-000000468,WH-00019,2025-08-01,148,labour,3698.94,APAC,USD,24.9928,3573.72,125.22,139.49
CST-000000469,WH-00005,2025-02-01,118,labour,14347.62,EMEA,USD,121.59,16385.15,-2037.53,467.43
CST-000000470,WH-00022,2025-06-01,173,labour,7180.13,NA,USD,41.5036,6945.73,234.4,413.76
CST-000000471,WH-00020,2025-02-01,141,labour,5111.53,APAC,USD,36.252,4430.15,681.38,556.61
CST-000000472,WH-00006,2025-11-01,169,labour,9097.16,EMEA,USD,53.8293,7994.8,1102.36,1070.35
CST-000000473,WH-00016,2025-06-01,190,labour,5675.99,APAC,USD,29.8736,5894.08,-218.09,388.33
CST-000000474,WH-00011,2025-09-01,133,labour,6239.24,NA,USD,46.9116,6276.82,-37.58,536.48
CST-000000475,WH-00001,2025-01-01,139,labour,7988.34,EMEA,USD,57.4701,7908.99,79.35,370.19
CST-000000476,WH-00016,2025-10-01,218,labour,7230.54,APAC,USD,33.1676,6976.7,253.84,294.82
CST-000000477,WH-00012,2025-07-01,270,labour,11817.55,EMEA,USD,43.7687,10559.53,1258.02,1261.39
CST-000000478,WH-00015,2025-11-01,170,labour,5855.36,APAC,USD,34.4433,6349.34,-493.98,317.18
CST-000000479,WH-00004,2025-09-01,119,labour,13234.02,EMEA,USD,111.2103,13157.91,76.11,850.56
CST-000000480,WH-00018,2025-02-01,96,labour,4114.95,EMEA,USD,42.8641,4436.01,-321.06,278.59
CST-000000481,WH-00017,2025-12-01,141,labour,7237.22,NA,USD,51.3278,7090.02,147.2,630.44
CST-000000482,WH-00024,2025-03-01,168,labour,6999.62,APAC,USD,41.6644,5995.48,1004.14,465.14
CST-000000483,WH-00007,2025-02-01,76,labour,4233.69,EMEA,USD,55.7064,3819.94,413.75,365.44
CST-000000484,WH-00015,2025-06-01,127,labour,4412.41,APAC,USD,34.7434,3975.44,436.97,474.38
CST-000000485,WH-00020,2025-07-01,192,labour,7275.39,APAC,USD,37.8927,8131.55,-856.16,831.96
CST-000000486,WH-00006,2025-07-01,121,labour,10168.03,EMEA,USD,84.0333,9017.92,1150.11,448.55
CST-000000487,WH-00005,2025-11-01,175,labour,22049.32,EMEA,USD,125.9961,26006.26,-3956.94,1584.18
CST-000000488,WH-00005,2025-03-01,151,labour,5960.63,EMEA,USD,39.4744,5594.26,366.37,676.75
CST-000000489,WH-00024,2025-08-01,163,labour,6504.86,APAC,USD,39.9071,7098.02,-593.16,658.99
CST-000000490,WH-00003,2025-11-01,163,labour,3384.06,LATAM,USD,20.7611,3617.35,-233.29,131.69
CST-000000491,WH-00019,2025-01-01,141,labour,3825.58,APAC,USD,27.1318,3656.25,169.33,400.19
CST-000000492,WH-00005,2025-09-01,172,labour,10855.08,EMEA,USD,63.1109,9241.55,1613.53,945.75
CST-000000493,WH-00010,2025-08-01,225,labour,5504.82,APAC,USD,24.4659,6559.8,-1054.98,528.6
CST-000000494,WH-00019,2025-06-01,137,labour,3551.07,APAC,USD,25.9202,3237.78,313.29,413.22
